,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm36972,3.739870036,0.124699836,0.167979163,0.659804325,0.509379408,NA
Gm37009,1.074081337,0.124710952,0.091169773,1.671427484,0.094637271,NA
Abcc10,146.4368241,0.124775995,0.131812574,0.944098078,0.345119531,0.722899312
Capn15,833.8011481,0.124792852,0.071793288,1.736701486,0.082439875,0.382767502
Fnbp1l,378.6209558,0.125005321,0.098363601,1.278314525,0.201138549,0.591918496
Ccdc66,145.0528679,0.125035887,0.121441812,1.025922731,0.304928007,0.692628983
Caps2,1.203601921,0.125053785,0.104344818,1.355373736,0.175298513,NA
Plekhh3,161.4523864,0.125087918,0.120038674,1.039076937,0.298768956,0.687686473
Bod1l,632.4662672,0.125113129,0.079169762,1.580979801,0.113882656,0.453041387
Cd5,3.143583274,0.125136169,0.15712633,0.999398727,0.317601576,NA
Mfsd6,364.8637551,0.125180521,0.101293859,1.246733456,0.212495247,0.60415225
Xist,3975.901965,0.125228041,0.063178866,1.975847985,0.048171997,0.287845803
Cd99l2,526.5776185,0.125230876,0.07244238,1.729372818,0.083742392,0.38455734
Borcs7,105.5921687,0.125259764,0.155867964,0.808473123,0.418818272,0.771355536
Chmp7,965.2410558,0.125288256,0.061314647,2.043552249,0.040997801,0.265315183
Chmp2a,1495.367571,0.12529868,0.049938194,2.508124774,0.01213738,0.117802559
Dbndd1,15.94095706,0.125325091,0.214028057,0.604115344,0.545766959,0.840588884
Pim2,34.51858604,0.125329348,0.201920946,0.634287329,0.525893324,0.829202198
Gpatch4,357.9081111,0.125361183,0.088604223,1.411469018,0.158106365,0.526635921
Bfar,679.7959466,0.125384688,0.071267036,1.759430383,0.078504435,0.37462568
Tmem59l,1.044227939,0.125489943,0.100304442,1.007483498,0.313702484,NA
CT025659.2,3.253009586,0.125498034,0.159975564,1.011503445,0.311775533,NA
Bcan,150.7653284,0.12556369,0.143444484,0.890551362,0.373169902,0.741877268
Gm12254,21.41657137,0.12562337,0.212701177,0.569322327,0.569137418,0.853883784
Gm13033,14.67647526,0.125682566,0.213588756,0.568434542,0.569739941,0.854316534
Gm10012,8.99751696,0.125756611,0.2084537,0.571752117,0.567489921,NA
Cox7a1,15.22409135,0.125802179,0.213681017,0.647794095,0.517118135,0.82527241
Gm34907,2.717682507,0.125819147,0.155291261,1.471533761,0.141146824,NA
Gm17999,2.421210892,0.125832689,0.14690577,0.790370423,0.42931147,NA
Fndc1,1.153700749,0.125877206,0.104807225,1.039029006,0.298791247,NA
Scrn3,247.3481627,0.12588016,0.1059923,1.190137677,0.233992284,0.630191608
Gm37669,1.873109586,0.12588714,0.125822774,1.488947056,0.136501311,NA
Unc5a,32.28014155,0.125948869,0.204804914,0.62437758,0.532379645,0.832395045
Atp5j,1570.082157,0.125965854,0.050979078,2.470441533,0.013494638,0.127310102
Gng5,1772.562105,0.12600086,0.046988054,2.68161462,0.007326781,0.083559738
Efhb,1.256004128,0.126045248,0.099818071,0.920277,0.357428025,NA
Nudt6,23.04734072,0.126064447,0.211700141,0.606070397,0.544468008,0.839849623
Gm9920,14.99445787,0.126094763,0.21058934,0.732866792,0.463639679,0.797418868
2610020C07Rik,8.626440106,0.12616297,0.20354871,0.561885221,0.574194224,NA
Amhr2,0.857778142,0.126163652,0.08892431,1.225312164,0.220457627,NA
Anapc15,125.7447141,0.12627855,0.135913085,0.927184129,0.353830942,0.729254586
Col2a1,4.097540153,0.126296261,0.157512234,0.752496505,0.451752531,NA
9230114K14Rik,25.76586572,0.12630112,0.203570722,0.60807537,0.543137487,0.838806042
Cuedc2,1706.447953,0.126330644,0.049056905,2.574578492,0.010036231,0.105211818
Bloc1s2,285.850581,0.126372943,0.090968823,1.388163302,0.165087324,0.537600472
Dqx1,41.94792746,0.12637622,0.198039526,0.642620865,0.520470141,0.82699423
Gm15568,7.0467377,0.126379798,0.19937448,0.683147606,0.494513576,NA
Zc3h12c,341.798343,0.126402626,0.095958102,1.317275798,0.187746195,0.571613879
A230028O05Rik,30.91881418,0.126419281,0.204406581,0.662691991,0.50752784,0.818780599
Pcdh20,2.471844397,0.126425104,0.141446515,1.092776071,0.27449213,NA
Zcchc7,303.3409955,0.126430745,0.088010024,1.434213293,0.151511405,0.517939911
Gm6767,10.72717119,0.126465158,0.206889763,0.678411655,0.497510722,NA
Gm39469,36.03237082,0.126488403,0.201635174,0.605898767,0.544581979,0.839849623
Mapre3,215.1047536,0.126521107,0.121113922,1.044689327,0.296166579,0.686677932
Wasf1,33.73565779,0.12654257,0.203892817,0.66985179,0.502952275,0.818170584
Gsta1,8.579620359,0.126562966,0.185018789,0.521901417,0.601738971,NA
Rrad,8.802022648,0.126572965,0.201047507,0.608278494,0.543002782,NA
Gm8894,9.81634244,0.126604409,0.209562272,0.613433878,0.539589491,NA
Gm16333,0.648062029,0.12660877,0.067843248,0.898556117,0.368889142,NA
Gm8325,53.54478168,0.126610898,0.207030723,0.597072491,0.550458984,0.842665248
AC127341.5,1.261155034,0.126645919,0.108116913,1.091151978,0.275206015,NA
Cd63-ps,2272.020162,0.126655021,0.044064773,2.873743985,0.004056376,0.054523287
Dixdc1,12.6965305,0.126720991,0.212581501,0.589288261,0.555667918,0.845806573
Ccr2,60.57450985,0.126741002,0.19406916,0.705289514,0.480630085,0.805845494
Nudt7,94.34017846,0.126780053,0.153397151,0.82779799,0.407784913,0.766067593
Emd,516.8792887,0.126791153,0.074932129,1.691613774,0.090719638,0.400564031
Isoc2a,428.6054293,0.126834844,0.079988292,1.585851019,0.112773109,0.449856567
Manea,453.3061276,0.126839817,0.08396575,1.513364495,0.130187098,0.482537381
Cgrrf1,308.2035531,0.126843631,0.092807882,1.366315382,0.171839995,0.548633813
Man2a2,1469.829087,0.126877723,0.055018712,2.310426008,0.020864581,0.172716023
Syngr4,1.404620894,0.126881707,0.112761373,1.406069373,0.159703526,NA
Slc35b3,426.8534952,0.126908416,0.083417274,1.522454998,0.127895113,0.478780497
Gm8960,3.400736439,0.126945608,0.151044118,0.746293027,0.455490423,NA
Prickle1,60.93647731,0.126962393,0.180225393,0.719124441,0.472064249,0.802308078
Caprin2,33.28831192,0.126979039,0.198437274,0.647785211,0.517123882,0.82527241
Dach2,3.89649489,0.126990043,0.169050025,0.966522996,0.333782545,NA
Zbtb26,72.96369272,0.127079394,0.168757449,0.75733525,0.448849037,0.789810365
Rab29,423.4831531,0.127122781,0.083111024,1.52959427,0.126117189,0.477227734
Gm11878,4.403603327,0.127132608,0.172802534,0.749049154,0.453827579,NA
Anapc13,275.6338129,0.127196379,0.100199059,1.26962607,0.204217858,0.59690013
Gata2,9.924259754,0.127210764,0.209002713,0.628169901,0.529892646,NA
E430024I08Rik,34.99662613,0.127250446,0.1946705,0.649581054,0.515962874,0.825026535
Ttk,21.78116282,0.127285698,0.213727815,0.726331573,0.467635529,0.799881995
Vsig10,77.64705371,0.127309989,0.164790069,0.782158369,0.434121508,0.780560954
Gm9670,1.192321328,0.127347258,0.10800691,0.902880886,0.366589116,NA
Pidd1,137.3640458,0.127359592,0.134149891,0.946843677,0.343718442,0.722617898
Gm37933,2.605328983,0.127426989,0.151790831,0.652811997,0.513877488,NA
A430035B10Rik,15.38396813,0.127453481,0.213620188,0.61941391,0.53564372,0.834213847
Zbtb38,319.7216022,0.127508248,0.098093727,1.300222456,0.193524736,0.57951283
B230317F23Rik,1.698756289,0.127551801,0.118407439,0.887411676,0.3748573,NA
Zscan18,22.4023109,0.127593179,0.211659727,0.598986385,0.549181964,0.842121377
Nubpl,118.0022991,0.127632066,0.148894114,0.855906674,0.392049403,0.755946936
Tmem161b,232.252892,0.127659158,0.103861666,1.225888492,0.22024064,0.615180494
Rras2,389.5602712,0.127706167,0.082894575,1.540890919,0.123343336,0.471615997
Olfr113,1.410814716,0.127707947,0.1164074,0.939817312,0.347311277,NA
Epb41l4a,4.655054779,0.127714943,0.18037187,0.62624349,0.531155245,NA
Tspyl2,429.177694,0.127752222,0.077416789,1.649135414,0.099119896,0.419074813
Lima1,1913.60131,0.127777977,0.041848841,3.053470806,0.002262107,0.03495596
Kbtbd12,3.5549849,0.127814049,0.162547007,0.710465713,0.477415386,NA
Gm11808,828.0520817,0.127835364,0.081982157,1.560353453,0.118676378,0.464313071
Gpnmb,311782.8597,0.127966148,0.02889241,4.429024114,9.47E-06,0.000362699
2610203C22Rik,159.4306904,0.127977702,0.123493954,1.044666744,0.29617702,0.686677932
Myl12a,2592.22836,0.12802902,0.037186108,3.44296991,0.000575363,0.011873324
Cdhr4,1.834443503,0.128029534,0.127411812,1.169280055,0.242290816,NA
Kcnq4,1.54108581,0.128040531,0.107497675,1.475689424,0.140027286,NA
Gm12316,2.345405574,0.12807064,0.131521804,1.004821962,0.314982586,NA
AC174678.1,16.05594291,0.128087151,0.213755171,0.590897997,0.554588768,0.845161697
2900076A07Rik,30.85433666,0.128088574,0.208931128,0.624853488,0.532067221,0.832298793
Gm28499,1.734831178,0.128147969,0.12852606,0.88563013,0.37581687,NA
Rab27a,56.74181768,0.128171844,0.18198314,0.707667228,0.479151934,0.805121653
Gm42848,5.104479502,0.128210526,0.182537369,1.012306908,0.311391333,NA
Ssna1,516.3506529,0.128245055,0.079468046,1.614895327,0.106333364,0.4352295
Grik3,29.73608,0.128281556,0.206075863,0.674333489,0.500099317,0.816168284
Tk2,394.2079129,0.128308191,0.083586432,1.536671977,0.124373657,0.473501568
Ccdc8,2.704208059,0.128356622,0.157270933,0.709218065,0.478189164,NA
Slitrk5,8.92182579,0.128413386,0.204799504,0.735199583,0.462217953,NA
Six1,1.562987697,0.128420173,0.120185648,0.987663889,0.323317286,NA
Igf1r,943.1746836,0.128440799,0.062823999,2.045621176,0.040793656,0.265027304
Pogz,482.9976143,0.128617503,0.080708798,1.593793744,0.110982239,0.446730695
Gm26801,2.082631845,0.128620237,0.128564208,0.866564913,0.386180445,NA
Spcs2,2708.346101,0.128623403,0.035315917,3.641488192,0.000271067,0.006400101
Mir343,2.948875125,0.128660138,0.164069117,0.62933357,0.529130698,NA
Pdcd6,1019.510202,0.128792166,0.060472719,2.129216997,0.033236311,0.235293692
Snrpd1,426.5749252,0.128799523,0.080073445,1.606666694,0.108127504,0.439172008
Exo1,26.05295632,0.128835283,0.211014898,0.675674408,0.499247388,0.816001065
Pogk,895.2930664,0.128849413,0.056496615,2.279682989,0.022626497,0.183136267
Gm12474,29.09460401,0.128920139,0.198003412,0.603270361,0.546328847,0.841031395
Tal1,395.2184519,0.128957622,0.091484546,1.409355007,0.158730221,0.527116274
Lpcat4,52.32132753,0.128999511,0.184593223,0.703676729,0.481634115,0.806376936
Cadm4,124.1263131,0.129112897,0.152812153,0.85738915,0.391229854,0.755276498
Ppm1k,72.66933371,0.129112992,0.17108372,0.759975862,0.447269013,0.789074851
Nudcd2,772.3812108,0.129114991,0.061948237,2.083777992,0.037180366,0.250588488
Taf9b,102.8419155,0.129139301,0.143827879,0.893130606,0.371787235,0.740973372
Nek11,2.527110895,0.129222655,0.136409768,0.922674519,0.356176848,NA
Vwa3a,2.21463256,0.129270976,0.112972978,1.031589011,0.302264691,NA
Pros1,889.7368551,0.129275686,0.069192991,1.874510603,0.060860082,0.327385269
Zfp119b,29.18970013,0.129276801,0.203020556,0.640656795,0.52174569,0.827743106
Lix1l,483.4598851,0.129303275,0.078448084,1.651388656,0.09865924,0.417985993
Ctnnb1,15003.76792,0.12932689,0.032090011,4.030021914,5.58E-05,0.001687833
Anxa7,3508.143924,0.129335874,0.036114921,3.580986745,0.000342299,0.007773807
Pfn2,94.42992886,0.129475332,0.156371004,0.832475239,0.405140749,0.763879766
Ak7,2.096494933,0.129475614,0.134676738,1.071988441,0.283725224,NA
Cdc7,82.46835757,0.129506883,0.153497489,0.83620401,0.403040143,0.762442332
Tuba1a,1466.973445,0.129522098,0.070034302,1.852044805,0.064019389,0.336641283
Lrp4,229.4872023,0.129535374,0.1028267,1.259197577,0.207958976,0.599712682
AC114990.3,38.00883642,0.129557924,0.193569965,0.653242156,0.513600177,0.823403252
A830012C17Rik,5.126603448,0.129645513,0.179229976,0.762710962,0.445635792,NA
Fahd1,131.6844366,0.129665405,0.132837422,0.973628019,0.330241269,0.712144241
Lbp,44.24475616,0.129761191,0.183055035,0.64970949,0.515879893,0.825026535
Pde4dip,436.6494617,0.129877046,0.085662333,1.517731089,0.129082203,0.480443437
Gm9347,1.458057672,0.129959597,0.117799588,1.119531893,0.262913293,NA
Gm30238,13.15630415,0.129964292,0.213560804,0.603393765,0.546246769,0.841031331
Gm8941,1.907623545,0.12999658,0.13294679,0.758864053,0.447933884,NA
Cttnbp2,8.669654831,0.130125801,0.19982169,0.881880905,0.377841214,NA
Kank1,24.75575605,0.130219067,0.213944519,0.598089424,0.549780267,0.842413543
Plpp3,937.5997359,0.130229249,0.063313715,2.052071789,0.040162686,0.26314592
Rcbtb1,1264.574581,0.130245772,0.05293024,2.459002415,0.013932368,0.129942883
Mmgt2,282.8929424,0.130245813,0.102136868,1.277290027,0.201499873,0.592447615
Gm22771,0.968145746,0.130282429,0.09830521,1.024025686,0.305823143,NA
Zfp729b,120.8719682,0.130285388,0.142961563,0.910418543,0.362601822,0.735437751
Rhbdd3,178.782696,0.130300773,0.126407974,1.033682878,0.30128444,0.68949202
Wdr59,221.6384895,0.13035031,0.115037712,1.13494875,0.256396792,0.652334232
Cxxc4,1.71997831,0.130416957,0.125329304,1.171289953,0.241482249,NA
Agbl2,2.810084798,0.130430064,0.131781685,1.011802505,0.311632492,NA
Mylk,1.902325133,0.130507155,0.137153069,0.809580041,0.418181583,NA
Gm37238,1.410555351,0.130515763,0.118305874,0.962176755,0.335960824,NA
Zfp330,548.5472979,0.13051876,0.076138736,1.713418743,0.086635531,0.391327949
Gm29123,1.366090316,0.130586046,0.114547871,1.107152649,0.268227936,NA
Mthfd2l,112.5505758,0.130588294,0.141755045,0.922541285,0.356246306,0.731634035
Unc79,8.544535076,0.130593736,0.197644612,0.787197545,0.431166234,NA
Wfikkn2,18.74386669,0.1306492,0.149084866,0.728455138,0.466335021,0.799117674
Evc,11.81196951,0.130701789,0.208170436,0.64384017,0.519679082,0.826459396
Trmt61b,71.69448785,0.130713547,0.172082233,0.762889503,0.445529297,0.787777076
Tiam1,38.11588521,0.130733566,0.196601713,0.655166358,0.512360652,0.822583222
Gpr22,0.730665567,0.1307613,0.086317385,0.945974221,0.344161735,NA
Itga11,2.036630861,0.130797111,0.141355061,0.708704482,0.478507883,NA
Adgra3,185.9922882,0.130841831,0.129433961,1.012496044,0.311300937,0.696720136
Pbx3,123.11112,0.130841864,0.141884196,0.92723574,0.35380415,0.729254586
Rpl7a-ps3,8.399361922,0.130894545,0.201081362,0.625089936,0.531912033,NA
Patl1,998.7397015,0.130941273,0.059220779,2.210517464,0.02706927,0.206470147
Gm45867,19.97711545,0.131009992,0.212886454,0.591435001,0.554228994,0.845161697
Rpl5-ps1,9.585918432,0.131058144,0.210151953,0.621866209,0.534029846,NA
Fank1,2.21329073,0.131100917,0.130445973,0.991743657,0.321322589,NA
Gm26814,0.91531495,0.131124965,0.090145006,0.854769167,0.392678951,NA
C78859,4.621519148,0.131166376,0.175177303,0.627028751,0.530640389,NA
Cyr61,89.35717231,0.131169399,0.204938794,0.624871935,0.532055114,0.832298793
Ate1,921.8631975,0.131202339,0.065139408,2.014793053,0.043926337,0.274053247
Sumo1,641.6813669,0.131237146,0.07201167,1.82314907,0.068280816,0.347780499
Fech,901.6133137,0.131279725,0.059850438,2.19353139,0.028269116,0.212895684
Tardbp,2648.123331,0.131297677,0.039382236,3.333524944,0.00085753,0.016428466
Gm6180,72.58159261,0.131351964,0.160331246,0.815665514,0.414691468,0.769378026
Lrfn1,24.63461065,0.131370172,0.21062013,0.622080996,0.53388861,0.833064581
1110025M09Rik,24.64022979,0.131391165,0.212818274,0.628070391,0.529957828,0.831299571
Cox6c2,3.629137963,0.131405901,0.156227826,0.749080131,0.45380891,NA
Gm47666,2.281084162,0.131411008,0.136985085,0.815402435,0.414841991,NA
Gm47572,4.750686988,0.13146202,0.182527224,0.886248944,0.375483395,NA
Gm12504,0.757054401,0.131465309,0.081078922,0.936127724,0.34920743,NA
Tnfrsf10b,83.23389499,0.131507458,0.150423855,0.864301526,0.387422272,0.752784914
Gm14539,59.72093011,0.131552488,0.179207048,0.732147878,0.464078314,0.797859121
Krt8,14.74860045,0.131559363,0.210458755,0.523929004,0.600327921,0.867241251
Rad1,132.4917165,0.131605074,0.135694915,0.969341223,0.332374968,0.713772792
Klhl15,72.6526425,0.131673098,0.171404154,0.76693191,0.443122,0.786243911
Gm8834,8.013384383,0.131673758,0.204102742,0.625376616,0.531723906,NA
Kcne2,8.521624787,0.131675972,0.151832901,0.718706882,0.472321542,NA
Gm14276,9.544723113,0.131693881,0.207610961,0.657169023,0.511072241,NA
Dpy19l3,28.19603472,0.131776379,0.210075349,0.613189726,0.539750897,0.837218302
Gm15696,5.804922104,0.131844051,0.195865876,0.633770389,0.52623068,NA
Gmfb,2715.786234,0.131993408,0.03936359,3.352887903,0.000799731,0.015617993
Esco2,18.4440169,0.13202025,0.213919486,0.79215897,0.428267989,0.776035121
Ubxn10,3.38121742,0.132102921,0.141236527,0.794552328,0.426873959,NA
Chrm1,2.435529071,0.132172233,0.124529462,0.750826664,0.45275698,NA
Ralyl,0.703958275,0.132209441,0.076701197,1.50737195,0.131715344,NA
Fam126b,179.2027372,0.132231965,0.127710649,1.035267502,0.300544002,0.689000806
Micu3,55.57287944,0.132236054,0.175682474,0.742397524,0.457846519,0.794719216
Tubb2a,2479.859947,0.132261587,0.034693171,3.811572699,0.000138085,0.003618943
Gm9845,9.235964018,0.132370077,0.181337952,0.811984584,0.416800477,NA
Gm8514,0.847509649,0.132392665,0.090627214,1.608657554,0.107691242,NA
AC125396.1,1.271223464,0.13240107,0.100703597,1.42407178,0.154425694,NA
Efhd1,3.473328454,0.132402797,0.155797862,0.697110252,0.485733798,NA
Ppif,182.3955651,0.132428512,0.114007786,1.156569122,0.247448444,0.644388793
Fxyd1,16.42763943,0.132442986,0.146454393,0.710463337,0.477416858,0.803882881
Ptgr1,1158.794111,0.132479141,0.058351405,2.269872783,0.023215303,0.185722423
Atp5l-ps1,1.099342485,0.132501046,0.105005203,1.055873072,0.291026208,NA
Srek1,772.5716739,0.132526654,0.071079054,1.862948349,0.062469533,0.332224337
Cisd1,325.4127569,0.13253363,0.09432994,1.402526452,0.160758097,0.530489576
Ina,7.178589754,0.132541322,0.199024388,0.736473358,0.461442675,NA
Snph,4.420175074,0.132607816,0.17588114,0.617661726,0.536798347,NA
Ttc21a,7.159871667,0.132631461,0.182753823,0.742900475,0.457541938,NA
Ddx4,5.035145411,0.132640801,0.173083677,0.783109078,0.433563061,NA
Gm47814,4.068882442,0.132670913,0.174359134,0.689351456,0.490602124,NA
Chmp3,1863.175665,0.132737799,0.046810715,2.83601715,0.004567999,0.059325137
Hhipl1,5.052656286,0.132766945,0.177267661,0.596772911,0.550659006,NA
Gnpda2,130.851696,0.132772637,0.133136048,1.004740702,0.315021724,0.699754351
Mrm3,107.5359847,0.132843672,0.140654274,0.939686579,0.347378351,0.724644718
4921524J17Rik,148.8145422,0.132923334,0.125464443,1.060771127,0.288793927,0.67925862
Mum1,585.9318432,0.132942783,0.067771863,1.961753419,0.049791199,0.293418756
Ackr4,1.194502744,0.132986654,0.108419141,1.087989221,0.276599866,NA
Spata18,0.718452494,0.133009149,0.077121347,1.520146975,0.128474041,NA
Ak8,79.78135887,0.133057329,0.163044408,0.83067007,0.406160039,0.764738094
Ap4e1,292.3349256,0.133058512,0.096758179,1.377487305,0.168361637,0.54320305
Rpl22-ps1,1.004755534,0.133087039,0.09729293,1.672107191,0.094503187,NA
Bag2,106.0705768,0.133090008,0.14723286,0.907199557,0.364301278,0.736357234
Zcrb1,624.8869286,0.133092658,0.074949744,1.773958689,0.076069984,0.369442946
Gm37714,2.080163527,0.133116905,0.140870681,0.784310099,0.432858175,NA
Cecr2,1.709927548,0.133167872,0.12482697,1.492360088,0.135604772,NA
Rpl30-ps9,1.86963054,0.133212088,0.131026805,1.196409195,0.231536915,NA
Arhgap31,2209.538268,0.133222505,0.04536058,2.938030296,0.003303047,0.046541004
Gm15868,2.320538099,0.133225215,0.135980676,0.788736637,0.43026595,NA
Ttyh2,2720.505707,0.133247638,0.039563455,3.367728994,0.000757901,0.014979682
Tsc22d1,904.6342802,0.13325835,0.061431384,2.169754019,0.030025485,0.221290191
Chek2,330.1542885,0.133279662,0.098471182,1.354963964,0.175429039,0.553532897
4632427E13Rik,19.45374804,0.133314507,0.212723009,0.601627241,0.547422292,0.841555808
