"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Stat3",4.10298480234958e-10,-0.117022422834299,0.303,0.377,1.10099494186249e-05
"4930517O19Rik",4.4253178928703e-10,0.141740551651409,0.345,0.357,1.18748980337282e-05
"Ldlrad4",4.67751653837473e-10,0.186100148532786,0.92,0.917,1.25516478790748e-05
"C1qb",4.79970532762832e-10,0.121007813794504,0.715,0.739,1.28795292761578e-05
"Srrm2",5.10646694912141e-10,-0.15087357048914,0.775,0.854,1.37026934112724e-05
"Smad3",5.1117306140981e-10,0.13565019889546,0.355,0.367,1.37168179298709e-05
"C1qc",5.28325776367056e-10,0.157734688900258,0.716,0.727,1.41770938830336e-05
"Numb",5.43331205887462e-10,0.155634350031157,0.76,0.769,1.45797495787841e-05
"Apobec3",5.54157821763866e-10,-0.128176925043874,0.379,0.462,1.48702709892116e-05
"Fgd2",5.87004382012722e-10,0.127415966000009,0.603,0.619,1.57516755869294e-05
"Whrn",5.96181427680327e-10,0.22322627244094,0.284,0.254,1.59979324303739e-05
"Nrip1",5.99644367415924e-10,0.135829964619221,0.548,0.564,1.60908569552389e-05
"Pde3b",6.07960358617135e-10,0.204971534615114,0.806,0.806,1.63140082631322e-05
"4930599N23Rik",6.36521365551434e-10,-0.123559942114148,0.209,0.27,1.70804143232072e-05
"Pard3b",7.27371552483386e-10,0.19645756188955,0.408,0.4,1.95182882393392e-05
"Fth1",7.75338724711562e-10,-0.138316707461102,0.452,0.54,2.08054393389101e-05
"Nr3c2",7.87938872600466e-10,0.130323823689934,0.343,0.357,2.11435517073609e-05
"Lrba",8.15141176283992e-10,0.1924981833085,0.356,0.348,2.18734983244047e-05
"N4bp1",9.44351446925664e-10,-0.11512779879123,0.232,0.292,2.53407267268033e-05
"Rasal2",9.89889348532947e-10,-0.123889226014053,0.332,0.409,2.65626907785331e-05
"Slc16a7",1.13462652005245e-09,-0.177227026221362,0.306,0.388,3.04465680390873e-05
"Rapgef2",1.30918465969495e-09,-0.120754176473971,0.337,0.415,3.51306611582542e-05
