"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hdac9",1.03080030173068e-24,-0.31256559192034,0.296,0.314,2.58143319562414e-20
"Thbs3",1.05293316273791e-24,0.471587927073888,0.121,0.08,2.63686051944455e-20
"Erc2",1.41132840737448e-24,0.345599055016575,0.103,0.064,3.53438973058791e-20
"Psma3",1.41506267421294e-24,0.298823521160545,0.201,0.152,3.54374145503146e-20
"Nectin3",1.41511440566476e-24,-0.417303048967871,0.127,0.141,3.54387100610625e-20
"Sp4",1.48538069072546e-24,0.257519046079279,0.155,0.116,3.71983886378377e-20
"Zmat1",1.50223315060661e-24,0.310949777234303,0.109,0.076,3.76204247906414e-20
"1810062O18Rik",1.73660911015148e-24,-0.31519045943119,0.163,0.167,4.34899019455234e-20
"Me1",1.80166260541537e-24,0.555113462412223,0.161,0.109,4.51190366274171e-20
"Invs",2.12436945972708e-24,0.261891042390682,0.149,0.11,5.32005843799453e-20
"B4galt6",2.16550165381707e-24,0.318938316880598,0.122,0.086,5.42306579165409e-20
"Hif3a",2.22456014158302e-24,-0.263266928130915,0.264,0.277,5.57096596256635e-20
"Boc",2.48429934754097e-24,0.324638925120484,0.183,0.137,6.22143085604685e-20
"Pip5k1a",2.6333766864258e-24,0.271672545608591,0.152,0.112,6.59476523581613e-20
"Exoc4",3.17030986721343e-24,0.260919272848391,0.558,0.482,7.9394070004626e-20
"Lrrc49",3.45485872180845e-24,0.399396098034995,0.134,0.093,8.65200269702491e-20
