"","Genotype","Sample","Cytokine","Treatment","Concentration","Avg.Cupri.Neg.All","PureFoldChange","log2transform"
"263","XXT",187,"IL7","Cuprizone",2.07,4.423333333,0.46797287117317,-1.09550319704099
"268","XYT",213,"IL7","Cuprizone",2.87,4.423333333,0.648831951819806,-0.624083227864631
"269","XYT",36,"IL7","Cuprizone",2.07,4.423333333,0.46797287117317,-1.09550319704099
"270","XYT",39,"IL7","Cuprizone",2.07,4.423333333,0.46797287117317,-1.09550319704099
"271","XYT",220,"IL7","Cuprizone",2.07,4.423333333,0.46797287117317,-1.09550319704099
"272","XYT",206,"IL7","Cuprizone",2.07,4.423333333,0.46797287117317,-1.09550319704099
"273","XYT",174,"IL7","Cuprizone",2.07,4.423333333,0.46797287117317,-1.09550319704099
"282","XXO",189,"IL9","Cuprizone",450.73,498.2414286,0.904641754232478,-0.144581509006544
"283","XXO",190,"IL9","Cuprizone",294.24,498.2414286,0.590557073559258,-0.759851601290374
"284","XXO",193,"IL9","Cuprizone",435.26,498.2414286,0.873592549746474,-0.194967542303644
"285","XXO",164,"IL9","Cuprizone",184.46,498.2414286,0.370222124078102,-1.43353698319038
"289","XYO",211,"IL9","Cuprizone",621.88,498.2414286,1.24814992150976,0.319791233902273
"290","XYO",184,"IL9","Cuprizone",306.88,498.2414286,0.615926300754028,-0.699170360684181
"297","XXT",207,"IL9","Cuprizone",100.88,498.2414286,0.202472123370915,-2.30420480537409
"298","XXT",205,"IL9","Cuprizone",48.88,498.2414286,0.0981050494683814,-3.34952879588358
"299","XXT",208,"IL9","Cuprizone",353.27,498.2414286,0.709033773029768,-0.496073746657948
"300","XXT",182,"IL9","Cuprizone",548.9,498.2414286,1.10167474740578,0.139698353159608
"301","XXT",188,"IL9","Cuprizone",233.65,498.2414286,0.468949361871672,-1.09249594895015
"302","XXT",187,"IL9","Cuprizone",30.03,498.2414286,0.060271985178713,-4.05236860614516
"307","XYT",213,"IL9","Cuprizone",255.89,498.2414286,0.51358635655614,-0.961321217174498
"308","XYT",36,"IL9","Cuprizone",333.74,498.2414286,0.669835908542913,-0.578120376817981
"309","XYT",39,"IL9","Cuprizone",356.8,498.2414286,0.71611869170046,-0.481729370894645
"310","XYT",220,"IL9","Cuprizone",71.15,498.2414286,0.142802255926255,-2.80790932428847
