,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Rps8,6566.765809,-0.055636892,0.067688182,-0.822065806,0.411039445,0.882858234
Nnat,6540.138554,-0.061368856,0.082598863,-0.742693438,0.457667304,0.892084939
Gng7,6527.618337,-0.100748865,0.078398597,-1.285876439,0.198486188,0.81804942
Selenop,6475.932364,-0.07458716,0.076260204,-0.977527417,0.328308111,0.855896358
Cspg5,6482.05374,-0.059399249,0.050427658,-1.177733766,0.238902761,0.832645809
Sult4a1,6441.065234,0.039855553,0.060667682,0.656725083,0.511357703,0.909418802
Arhgef17,6478.220093,-0.081632433,0.076558191,-1.066855214,0.286037221,0.842451996
Fam171b,6430.523748,-0.024577376,0.0624995,-0.393197896,0.694173323,0.952638389
Tomm20,6424.729577,0.002423363,0.036621863,0.066499564,0.946980105,0.993789521
Stmn3,6398.040199,0.062324441,0.079295354,0.784922145,0.432499217,0.88926088
Rps9,6410.784957,-0.008785803,0.06695323,-0.131223244,0.895598709,0.988332166
Fcgr4,5.894267285,0.263450813,0.087225748,2.783118788,0.005383909,NA
D430019H16Rik,6404.209175,-0.112937023,0.077165284,-1.46396811,0.143202662,0.798726017
Rab3c,6401.330242,-0.117748477,0.066611642,-1.768271077,0.077015597,0.768175383
2010300C02Rik,6358.441206,0.094155601,0.071859292,1.309205662,0.190464695,0.816457768
2610507B11Rik,6386.689407,-0.071312864,0.063686651,-1.119873672,0.262767599,0.835824448
Rpl11,6347.47409,-0.031739349,0.070444227,-0.450572127,0.652297959,0.943285886
Pgrmc1,6263.87957,0.083269027,0.064883488,1.283142578,0.199442129,0.818673137
Tnk2,6317.447813,-0.156496865,0.079952622,-1.958923637,0.05012173,0.744195683
7-Sep,6261.379042,-0.014296862,0.053100762,-0.269125972,0.787832745,0.969391885
Ppp2r1a,6278.196175,0.042517274,0.066917236,0.635350604,0.525199776,0.912736638
Arf1,6244.451676,0.060323269,0.067101087,0.898688091,0.368818822,0.868356748
Pip5k1b,513.384648,0.263261395,0.072758767,3.612194571,0.000303617,0.1597674
Abhd8,6207.616728,-0.047632796,0.073938374,-0.644070105,0.519529975,0.912736638
Mtss1l,6227.130395,-0.125372255,0.079113,-1.58616242,0.11270247,0.7892693
Mlc1,6197.618722,-0.123272293,0.070404941,-1.751018645,0.079942698,0.768516909
Fau,6168.967318,0.015485818,0.073790715,0.209773884,0.833844157,0.97708313
Spag9,6194.820132,-0.087829633,0.053033882,-1.656082543,0.097705104,0.784052237
Basp1,6156.470431,0.004365588,0.083093596,0.052358737,0.958242852,0.993827721
Wsb2,6165.742133,-0.05548207,0.061881335,-0.896598264,0.369933325,0.868476936
Klf10,262.5887912,0.262078653,0.094459213,2.780531637,0.005426997,0.577118774
Napb,6131.674589,0.034502566,0.074231526,0.464645081,0.642185643,0.940305381
Gstm1,6124.029923,-0.123085662,0.07583304,-1.623291945,0.104527011,0.784052237
Mink1,6141.16618,-0.018257175,0.064009501,-0.285244325,0.775456964,0.966480314
Rps25,6106.108848,-0.046925395,0.074001915,-0.634229643,0.525930965,0.912736638
Rad51ap2,15.43273648,0.260576338,0.102915873,2.547748037,0.010842075,NA
Rps29,6079.364722,-0.032648303,0.085343253,-0.382535194,0.702064429,0.953197842
Dkk3,6078.238621,-0.00083184,0.080500433,-0.010286975,0.991792326,0.999638586
Stxbp1,6062.889618,0.015511359,0.075072428,0.206515554,0.836388216,0.97790433
Ctxn1,6043.479798,-0.000742262,0.059434588,-0.012717041,0.989853543,0.998920336
Rpl19,6015.91489,-0.002203745,0.063670363,-0.034579025,0.972415427,0.995553411
Myo5a,6062.680722,-0.107576174,0.059464826,-1.809411983,0.070387023,0.762466348
Adgrl1,6024.700838,-0.092414717,0.065677621,-1.407342296,0.159325913,0.80665404
Apbb1,5987.880498,-0.010835689,0.058214961,-0.186129129,0.8523435,0.98104864
Gdi1,5978.80027,0.018550441,0.067042756,0.276468772,0.782188042,0.967618868
Iqsec2,6020.277487,-0.112819393,0.078508851,-1.439461613,0.150019779,0.803249651
Ptn,5960.149764,-0.057280081,0.055883062,-1.024950642,0.305386477,0.849814444
Eps15,5968.438285,-0.088115182,0.047158424,-1.86841528,0.061704209,0.760793365
Slc12a5,5975.771145,-0.054152559,0.069955707,-0.774151934,0.438840949,0.889386279
Ptprn,5954.080686,-0.034950689,0.06823615,-0.512200312,0.608510825,0.93050699
Gm28437,5975.366777,-0.00233597,0.100965464,-0.023191528,0.981497496,0.997091952
Rps5,5930.45278,-0.001072095,0.065161466,-0.01640265,0.986913166,0.998400061
Tsc22d1,5922.115205,0.032052748,0.050342118,0.636353349,0.52454614,0.912736638
Ccni,5917.99597,-0.051804951,0.057303194,-0.903977665,0.366007245,0.866235959
Gm6013,15.93302685,0.260175926,0.100700574,2.517511102,0.011818724,NA
Ywhaq,5883.863513,0.010331566,0.06075524,0.16999844,0.865011363,0.983077082
Syt7,5908.592311,-0.114731808,0.063332722,-1.811903051,0.070001178,0.762466348
Parp9,86.17417637,0.258926758,0.094013511,2.756353262,0.005844983,0.577118774
Rhob,5857.246004,0.018413308,0.077989197,0.235354613,0.813933511,0.973404733
Nedd4,5863.58798,0.020514654,0.04639074,0.442456757,0.658158715,0.94330959
Osgin1,14.72349335,0.258572494,0.099501802,2.676158576,0.00744714,NA
Ndufa4,5849.054095,-0.025394037,0.071308626,-0.35611482,0.721754579,0.955603867
Ddx60,30.00366601,0.258276678,0.099034465,2.701810944,0.006896296,0.595456709
Arl6ip1,5763.97566,0.132319207,0.070638446,1.872194263,0.061179733,0.757856994
Fkbp8,5808.526181,0.011109339,0.054401465,0.204048941,0.838315254,0.977946422
Slc6a17,5820.714423,0.002713238,0.058345711,0.046612615,0.962821978,0.993827721
Mapk8ip2,5818.881218,0.018670473,0.056952262,0.327761885,0.743091708,0.962709351
Irgm1,166.2163591,0.256459969,0.091729753,2.798037786,0.00514141,0.574892261
Pja2,5791.845391,0.047291215,0.076838252,0.615445941,0.53826026,0.915771526
Mast3,5822.953535,-0.137188817,0.074027375,-1.853730675,0.063777701,0.760793365
Pafah1b1,5783.185845,-0.018471999,0.051937056,-0.355569914,0.722162678,0.955603867
Mtpn,5761.801145,-0.005417538,0.054604649,-0.099092565,0.921064775,0.991739871
Paqr8,5778.905081,-0.161204725,0.0853614,-1.887193915,0.059134248,0.755066304
Abat,5754.092798,-0.094438255,0.071012607,-1.330066414,0.18349639,0.812585764
Prdx6,5728.771362,-0.068468483,0.053732843,-1.274254672,0.202573175,0.820747753
Zfr,5745.216779,-0.079923752,0.046724546,-1.710348168,0.08720151,0.77152809
Dctn1,5731.495005,-0.000990158,0.063397505,-0.015678463,0.987490909,0.998400061
Rpl18a,5714.469152,-0.031629728,0.062595007,-0.505317387,0.613335933,0.931703612
Gm10123,3871.84568,0.254892178,0.10414173,2.458768054,0.013941466,0.702338324
Add1,5721.007126,-0.01515174,0.039052664,-0.388014285,0.698005462,0.953197842
Capza2,5707.954522,0.028751963,0.057341504,0.501492359,0.616024654,0.933157473
Tsen54,112.7679868,0.253641613,0.08855761,2.837883001,0.004541383,0.553569634
Ddx58,116.8917535,0.25336045,0.099469339,2.537142815,0.011176135,0.666409861
Vsnl1,5674.115453,0.083794674,0.090389063,0.92568837,0.354607953,0.864918044
Rpl10,5693.061613,-0.060975184,0.06127284,-0.995158672,0.319659099,0.850001292
Il1r1,224.9617577,0.251694446,0.092409841,2.712111344,0.006685613,0.590364336
Hk1,5698.099472,-0.042744536,0.056417995,-0.75759202,0.448695259,0.889806752
Mturn,5695.352593,-0.117749731,0.066996301,-1.757906526,0.078763415,0.768175383
Pygb,5690.003841,-0.093711615,0.056899692,-1.647035686,0.099550711,0.784052237
Rpl14,5659.104704,-0.064266251,0.0627454,-1.024253558,0.305715528,0.849814444
Rpl37a,5636.951897,0.005568078,0.074349846,0.074850072,0.940334002,0.993159125
Ptprs,5657.275961,-0.057510736,0.061017477,-0.942538823,0.345916844,0.862806622
Prkar1b,5625.368841,0.015126097,0.06711905,0.225142206,0.821868648,0.974846078
Lamp1,5587.244479,0.002416379,0.044182512,0.054647671,0.95641916,0.993827721
Dact3,5626.855066,-0.126126656,0.085244007,-1.480088963,0.138849507,0.797682944
Dynll1,5590.835037,0.048995764,0.0461003,1.062645239,0.287942863,0.842451996
Phyhip,5601.544679,0.047240626,0.079858629,0.590733258,0.55469916,0.919650886
Atp5f1,5577.552988,0.050032682,0.051346208,0.974517424,0.329799692,0.856862751
Pitpnm2,5611.744861,-0.045701335,0.071369223,-0.640251514,0.522009097,0.912736638
Huwe1,5585.480998,-0.127490737,0.079997954,-1.595652838,0.110566324,0.7892693
Trak2,5564.345175,-0.105326002,0.076355111,-1.380800028,0.167340455,0.810800747
Rasgrf1,5562.578919,0.035188594,0.07103538,0.495568574,0.620198829,0.935135403
Wipf3,5543.705496,-0.019389579,0.082002642,-0.236403556,0.813119537,0.973175913
Scg3,5529.721828,-0.103300889,0.060082183,-1.719435153,0.085535166,0.77152809
Cntn1,5516.423259,0.007716518,0.064139302,0.12046286,0.904116499,0.98874601
Ndfip1,5465.858469,0.114097513,0.077538293,1.471357786,0.141194383,0.798353138
Cenpb,5509.475876,-0.131285226,0.068202399,-1.925768224,0.054133321,0.751619359
Ndrg3,5473.726344,0.071797493,0.069520744,1.032201857,0.301977565,0.849814444
Map3k10,5495.630403,-0.118842073,0.082530426,-1.440252677,0.149795925,0.803249651
Cdk5r2,5479.306654,-0.091439404,0.083967826,-1.08882131,0.276232692,0.838527971
Tti1,216.5534715,0.251435008,0.076935732,3.272060407,0.001067668,0.330489348
Mprip,5479.647175,-0.037652004,0.05248978,-0.717188887,0.473257556,0.896984886
Tubb4a,5442.841517,-0.005410188,0.083394949,-0.065004234,0.948170629,0.993827721
Rps19,5440.629884,-0.031450868,0.067084355,-0.468814606,0.639202159,0.939166813
Gm16894,18.11130468,0.250714739,0.103408707,2.405668969,0.016142885,NA
Tubb5,5426.756557,0.009000762,0.052180499,0.172453274,0.863081193,0.982821551
Faim2,5425.133145,0.028730675,0.063985098,0.448828293,0.653555527,0.943302996
Sbf1,5432.986648,-0.033589875,0.060743582,-0.553049787,0.580229319,0.925912051
Lars2,5388.104614,0.034048873,0.076803814,0.442710942,0.657974827,0.94330959
Add2,5412.128946,-0.005895241,0.061463449,-0.095994935,0.923524595,0.991851548
Nrxn1,5405.220454,-0.040008737,0.063162391,-0.633389064,0.526479605,0.912736638
Atp9a,5386.413118,0.0294871,0.054216836,0.543802258,0.586577555,0.926726718
Rps18,5383.458343,-0.056862386,0.069585526,-0.817287848,0.413763949,0.882858234
Rab6a,5365.383607,0.014222062,0.06963712,0.204317512,0.838105386,0.977946422
Syngr1,5342.364119,0.074704298,0.066238568,1.127863608,0.259377525,0.835303933
Cnp,5336.992556,-0.03272627,0.076388634,-0.428434059,0.668335133,0.945100261
Eef1g,5334.812936,-0.007321327,0.046305415,-0.158174052,0.87431965,0.985098693
Rpl12,5343.832788,-0.112697526,0.073307625,-1.538109938,0.124021737,0.7892693
Ppp2ca,5316.16462,0.082167636,0.066100335,1.242814805,0.213936085,0.823151782
Eif4h,5324.692503,0.012062104,0.048024169,0.250975063,0.801833389,0.972557866
Rack1,5326.835855,-0.024429215,0.05827786,-0.419061995,0.675170825,0.947425422
9430053O09Rik,46.56039694,0.248761447,0.101665648,2.515413504,0.011889285,0.673909604
Selenot,5311.432575,-0.03117413,0.050997883,-0.611112032,0.541125415,0.916008629
Nat8l,5326.070229,-0.066675596,0.06150212,-1.084138751,0.278303284,0.838527971
Rps4x,5305.691523,-0.015733017,0.054242139,-0.289994261,0.771820628,0.966286354
Sqstm1,5297.380651,0.086682733,0.071846851,1.205823097,0.227885708,0.829223324
Srgap3,5347.187442,-0.12458168,0.067662661,-1.841598194,0.065533945,0.761029792
Chchd2,5296.980889,0.005317556,0.06377966,0.083343718,0.933578239,0.992654401
Unc80,5344.571452,-0.115879166,0.078653541,-1.475346715,0.140119353,0.797682944
Cep170b,5331.826873,-0.144481772,0.07646616,-1.89070292,0.058664012,0.755066304
Tuba1b,5288.68159,-0.011044286,0.048848623,-0.226063999,0.821151644,0.974846078
Rps11,5271.093106,0.045135724,0.071159487,0.634234428,0.525927842,0.912736638
Cd53,156.3189696,0.248572927,0.085461868,2.907845308,0.003639283,0.545456169
Gpr37l1,5275.031024,-0.085397262,0.06769408,-1.261615427,0.207087202,0.822279129
Sfxn5,5269.858578,-0.120926458,0.075387529,-1.60517137,0.108456096,0.788497903
Snca,5245.245037,0.033909748,0.073229592,0.463019896,0.643350106,0.940636979
Oxct1,5230.339995,0.015910488,0.04405029,0.361192558,0.717955505,0.955501437
Slc24a2,5263.957579,0.038280797,0.087870763,0.436757576,0.662287169,0.94330959
Arhgef4,5237.319208,-0.066240989,0.05883033,-1.125972882,0.260176998,0.835537901
Ppp1cb,5214.080501,0.01125463,0.057260354,0.196720984,0.844045888,0.978480018
Mllt6,5246.795452,-0.154951595,0.08331667,-1.8633061,0.062419212,0.760793365
Rpl32,5212.793819,-0.058135528,0.071940487,-0.808271666,0.41893421,0.884847054
Fat2,27.40185791,0.246913147,0.070430759,-2.043942378,0.04095924,0.73082813
Rnf11,5196.063791,-0.024144881,0.044347199,-0.543928165,0.586490907,0.926726718
Laptm4a,5160.776692,0.031393334,0.052566446,0.597334798,0.550283876,0.919156856
Ensa,5182.266902,-0.002029158,0.038017368,-0.05322434,0.957553162,0.993827721
Tcf4,5187.439325,-0.090559354,0.054576822,-1.659292336,0.097056899,0.784052237
Anks1b,5171.870275,-0.060714686,0.043234981,-1.404314156,0.160225321,0.80665404
Atp6v1g2,5159.283919,0.012783261,0.070263801,0.181737549,0.855788697,0.981489115
Trim37,5135.842699,-0.052091011,0.037795187,-1.37818592,0.168145893,0.810800747
Gprc5b,5140.216309,-0.079633607,0.052142421,-1.527008967,0.126758782,0.791707852
Csnk1g2,5127.292325,-0.094219419,0.072788113,-1.294715484,0.195418396,0.817434167
Dlgap4,5122.932764,-0.122392529,0.071239955,-1.71854201,0.085697799,0.77152809
Aak1,5114.235509,-0.048968323,0.063172975,-0.775132882,0.438261144,0.889386279
Rab3a,5072.408128,0.119920767,0.089420913,1.337615201,0.181021907,0.812582018
Atp6v0a1,5103.667932,-0.035402071,0.059634668,-0.593580235,0.552792904,0.919650886
H2-T-ps,9.3088968,0.246408765,0.085737712,2.593259579,0.009507098,NA
Ddx17,5102.238028,-0.084165474,0.060117879,-1.400046604,0.161499363,0.806818371
Maged1,5061.139622,0.116780765,0.078418276,1.487231251,0.136953745,0.797682944
Ube2d3,5055.980545,0.036916442,0.047409552,0.778834405,0.436077268,0.889386279
Grik5,5092.508011,-0.137034086,0.075300679,-1.820042763,0.068752493,0.762466348
Abhd12,5045.658578,0.06886709,0.056004495,1.229470744,0.21889536,0.825071435
Apba1,5075.559754,-0.135277463,0.075924873,-1.78307887,0.074573465,0.766723428
Grk2,5063.486865,-0.078924593,0.060641745,-1.301513904,0.193082608,0.816457768
Trim2,5071.749545,-0.029371752,0.068102859,-0.431305166,0.666246495,0.944264931
Cltc,5054.930239,-0.002652735,0.049418412,-0.053534876,0.957305744,0.993827721
Ap2m1,5024.437647,0.101752454,0.067470284,1.507089413,0.13178774,0.79741768
Dnttip1,211.4808691,0.246145574,0.076314783,3.207228334,0.001340206,0.379742146
Rps17,5030.076025,-0.066976694,0.069962276,-0.957429467,0.338350531,0.859796939
Mmd2,5031.344822,-0.090796387,0.050785607,-1.787770678,0.073813013,0.763829682
Srrm2,5064.851274,-0.156851264,0.083847574,-1.871294698,0.061304245,0.757856994
Grina,5007.653192,0.069016416,0.072032486,0.957362672,0.338384232,0.859796939
Akr1a1,4986.208708,0.080318862,0.056927196,1.410591358,0.158365141,0.80665404
Fam131a,4986.099909,0.088750962,0.092534596,0.956757132,0.338689854,0.859796939
Rpl28-ps3,19.39434309,0.245892572,0.103262259,2.338608572,0.019355701,NA
Sdf2l1,183.9958859,0.245863798,0.088823358,2.756233701,0.00584712,0.577118774
Usmg5,4944.692695,-0.044841086,0.077622352,-0.578037967,0.563238486,0.921282893
Snrpn,4930.510103,0.088091815,0.058288754,1.511055444,0.130774325,0.79741768
Sv2b,4935.608028,0.030876925,0.091035469,0.339326644,0.734363673,0.960562547
Hsbp1,4927.601368,-0.022451984,0.047200477,-0.475530313,0.634409033,0.938078053
Saraf,4924.151522,0.009200219,0.048483709,0.189800617,0.849465372,0.979651127
Syngap1,4945.60252,-0.133310897,0.074300147,-1.794648391,0.072709738,0.763829682
Cdc42,4903.413389,0.040144597,0.053312993,0.753223937,0.451315357,0.889806752
Rps16,4900.430065,-0.015673165,0.069664834,-0.224926537,0.822036425,0.974846078
Syn1,4917.10749,-0.083531382,0.073876789,-1.130555186,0.258242358,0.834868565
Rasgrp1,4907.644192,0.028311314,0.079382457,0.357024365,0.721073566,0.955603867
Xist,4713.116969,-0.106275761,0.104103081,-0.756525944,0.449333923,0.889806752
Cox7c,4863.563977,-0.037199018,0.067742909,-0.549116961,0.582925186,0.926244832
Spop,4867.76608,-0.034029859,0.050358774,-0.675688704,0.499238309,0.907578267
Nfe2l1,4858.908334,-0.004729773,0.043262968,-0.109302299,0.912962723,0.990106931
Kctd11,55.25401984,0.245694319,0.102440805,2.400590859,0.016368627,0.707547848
Hdac5,4862.508236,-0.060560159,0.074320468,-0.814631788,0.415283109,0.883418995
Mrfap1,4839.497019,0.105191181,0.059246543,1.774604161,0.07596327,0.767080399
Tubb2a,4851.008785,0.092344034,0.08597462,1.073176134,0.283192097,0.841252726
Ptma,4838.061273,0.028334126,0.050351517,0.562951557,0.573467871,0.924753816
Uhmk1,4860.275342,-0.105057049,0.060232248,-1.744332899,0.081101058,0.768516909
AW112010,27.09449984,0.244653534,0.104142231,2.292947337,0.021851037,0.707547848
Adgrb1,4856.842162,-0.039014808,0.064992282,-0.600324549,0.548289961,0.918158659
Lsamp,4846.548215,-0.012168882,0.062518723,-0.194457516,0.845817658,0.979046066
Cck,4815.907236,0.103797552,0.084582093,1.226079044,0.220168931,0.826541842
Eif5a,4813.202214,0.086915252,0.048692424,1.784608553,0.074324833,0.766307085
Slc8a2,4829.197426,0.059151168,0.08942406,0.661434171,0.508333918,0.909286385
Scamp5,4824.443651,0.036862331,0.070505549,0.52289018,0.601050679,0.927484151
Syne1,4841.39456,0.043481394,0.073812103,0.589170906,0.555746632,0.919878478
Vdac1,4812.05921,0.062740764,0.057053313,1.099228087,0.271668591,0.836742369
Dync1h1,4857.598209,-0.085120907,0.074305804,-1.145992274,0.251798349,0.834587052
Atp2b2,4818.335757,-0.042933581,0.064367832,-0.666990393,0.50477827,0.908273472
Mmd,4803.641635,0.038228764,0.055098088,0.693941393,0.487718963,0.903746735
Sptb,4824.76459,-0.050091805,0.075303035,-0.66534826,0.50582777,0.908381576
6430548M08Rik,4816.787468,-0.115017836,0.066661505,-1.725710716,0.084399469,0.77152809
Csnk1a1,4787.588854,0.001709249,0.054246409,0.031387222,0.974960732,0.995553411
Fgf13,4795.599977,-0.024608307,0.062586703,-0.393181,0.694185802,0.952638389
Gm26594,19.66879727,0.243234096,0.103505488,2.404157862,0.016209772,NA
Kif1c,4776.303133,-0.091549953,0.082214676,-1.114700715,0.264978695,0.836742369
Serpine2,4781.135053,-0.130215978,0.071088114,-1.832716508,0.066844741,0.762466348
Chst2,4763.082794,-0.020311185,0.068502649,-0.296587609,0.766781372,0.965110091
Nrxn2,4783.215446,-0.064692705,0.063696587,-1.015643041,0.309799401,0.849814444
Diras2,4766.446235,0.006777318,0.053027278,0.127747266,0.898348984,0.988481041
Cacnb3,4782.372976,-0.129165701,0.066104366,-1.954283482,0.050667701,0.744195683
Gm3724,40.79825575,0.243221316,0.101019374,2.420196775,0.01551211,0.707547848
Car2,4729.589091,0.019464841,0.059202231,0.328968683,0.742179359,0.962709351
Prickle2,4752.201231,-0.037429232,0.064529175,-0.580017307,0.561902947,0.921282893
Zfp106,4758.671552,-0.104703898,0.070366034,-1.488684425,0.136570488,0.797682944
Ahcyl2,4727.348459,-0.013630873,0.073999949,-0.184184123,0.853869014,0.981088
Baalc,4709.428979,-0.102166581,0.065454922,-1.560783421,0.11857486,0.7892693
Cdk14,4705.444346,-0.002035616,0.04099319,-0.049487632,0.960530693,0.993827721
Pitpnm1,4715.025206,-0.112311381,0.073158348,-1.535382102,0.124689997,0.7892693
Plekhb2,4686.972763,-0.036892804,0.048645876,-0.758372087,0.448228263,0.889806752
Actr2,4692.274862,0.066301858,0.066488807,0.997260002,0.318638323,0.849814444
Nefl,4694.681301,-0.04299196,0.0493071,-0.871948616,0.38323641,0.873007752
Pfkm,4682.141877,-0.026995983,0.045934934,-0.587899858,0.556599512,0.920143069
6430571L13Rik,41.7352754,0.242604223,0.102573326,2.365589237,0.018001404,0.707547848
Sowaha,4677.187837,-0.061698292,0.072801667,-0.847261646,0.3968493,0.878878337
