,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gpld1,560.6622323,-0.461047048,0.156009544,-2.915099846,0.003555748,0.148786439
Homer2,2470.691155,-0.460465261,0.191693351,-2.32476021,0.020084786,0.298540762
Igdcc4,1551.074204,-0.459674904,0.1781459,-2.522518772,0.011651773,0.242019574
Ttll8,31.78263669,-0.459252926,0.194446698,-2.327680722,0.019929064,0.297689614
Kdm5d,162.6717573,-0.459110773,0.191659725,0.769205671,0.441771224,0.806057545
Sox21,325.06348,-0.459098182,0.177565817,-2.455973701,0.014050344,0.258866807
Gm16001,50.9313641,-0.458515606,0.164988469,-2.727188563,0.006387652,0.189825539
Gucy2e,155.5387354,-0.45713004,0.176493651,-2.540704594,0.011062935,0.236570008
Gm37899,2.779023158,-0.457080678,0.155684112,-2.771982038,0.005571611,NA
Maml2,307.7629164,-0.456798504,0.144187311,-3.169902946,0.001524899,0.102907553
Mapk12,72.89114173,-0.456590793,0.175752228,-2.616921634,0.008872671,0.213654721
Gm49484,8.406217573,-0.456385727,0.193978225,-2.330872191,0.0197601,0.296985089
Cntnap1,4402.529802,-0.456000478,0.128536414,-3.530596226,0.000414624,0.049103237
Gm48747,14.95862405,-0.455403154,0.195952378,-2.20890312,0.02718138,0.332827126
Slc13a3,303.4087048,-0.455308654,0.184850318,-2.400700839,0.016363708,0.277125311
Sh3pxd2b,377.5676231,-0.455128587,0.172077501,-2.59626856,0.009424237,0.217622381
Hmbox1,1060.099743,-0.454429844,0.145421446,-3.090011507,0.002001487,0.113924919
Cybrd1,105.3946581,-0.454332378,0.186780551,-2.380705468,0.017279522,0.283068601
Kcnj10,4640.993046,-0.453521992,0.184237984,-2.379201562,0.017350186,0.283068601
Foxd1,50.438607,-0.45344562,0.19517087,-2.255204052,0.024120524,0.319978593
Slc9a7,224.0348334,-0.453324149,0.167106668,-2.715488005,0.006617817,0.192337739
Zbtb7c,50.66414921,-0.452869879,0.172232854,-2.615424672,0.008911658,0.213687876
Xkr6,63.25062949,-0.452393625,0.150917181,-2.935666662,0.003328318,0.143925503
Per3,552.8843338,-0.452386237,0.112463399,-4.069376238,4.71E-05,0.012859597
B230110G15Rik,8.051061025,-0.45130679,0.188601558,-2.354981419,0.018523632,0.290434586
Xkr4,387.4217068,-0.450684351,0.124163714,-3.622378982,0.000291906,0.039398469
Rbm3,889.6479618,-0.450666857,0.154218043,-2.91074582,0.003605672,0.148786439
Gapdhs,23.11415314,-0.450596309,0.195616593,-2.210656179,0.027059655,0.332630014
1600020E01Rik,108.6857277,-0.450524741,0.154648995,-2.827380603,0.004693051,0.167485797
Srcap,68.24679023,-0.450152185,0.166465936,-2.710859029,0.006710915,0.19315293
Gm9938,95.81914981,-0.45003826,0.172278332,-2.535135947,0.011240369,0.238372071
Col1a2,271.736769,-0.449174788,0.191256142,-2.294377841,0.021768805,0.308336393
Ston1,73.68084581,-0.448931245,0.171206135,-2.557544143,0.010541418,0.231686221
Pou2f1,258.5865924,-0.448507155,0.136795601,-3.255264071,0.00113287,0.087555889
Gm38372,22.6356856,-0.448276743,0.195889734,-2.238782295,0.025170085,0.324851398
Gm10603,6.790706393,-0.448216582,0.180273864,-2.435883967,0.014855449,0.267338059
6330537M06Rik,5.838613577,-0.446630391,0.179819569,-2.442534062,0.014584553,0.264870949
Rfx4,305.7046047,-0.446589645,0.179190774,-2.40128627,0.01633755,0.277125311
Swap70,194.3018738,-0.446477303,0.170556296,-2.542769789,0.010997766,0.235783637
Igha,58.45462662,-0.446054122,0.193705221,-2.192270295,0.028359995,0.337716915
AC125351.1,210.4463878,-0.44522731,0.158665634,-2.740541207,0.006133809,0.186803318
Plekhg1,296.1600812,-0.445130981,0.116904001,-3.791879168,0.000149512,0.026114703
Gpr50,8.770350898,-0.445072923,0.189569083,-2.307231717,0.021041906,0.305158313
Trabd2b,59.4227254,-0.444726281,0.173751085,-2.580066921,0.009878117,0.225337431
Gm10754,21.29940831,-0.444576233,0.188657221,-2.370011746,0.01778752,0.286472666
Lama4,72.954554,-0.444528155,0.179302213,-2.479250395,0.013165884,0.254638329
3300002I08Rik,18.70432435,-0.444467146,0.195679009,-2.216199954,0.026677811,0.331785039
Gm47135,16.2406441,-0.4439799,0.196045851,-2.273749192,0.022981071,0.312653735
Enpp1,90.81890059,-0.443766836,0.172987508,-2.545122038,0.010923955,0.234766209
Slc6a11,3465.244672,-0.44294394,0.167329247,-2.59780005,0.009382311,0.217622381
1700003M07Rik,152.5822979,-0.442548619,0.166619284,-2.612578096,0.008986216,0.214549106
D930020B18Rik,11.93030251,-0.441991716,0.194710781,-2.196068397,0.028087048,0.336515703
Ppargc1b,88.17827238,-0.44195681,0.166551281,-2.665501311,0.007687363,0.199897715
Gpat2,4.398124178,-0.441904238,0.166221062,-2.62374605,0.00869686,NA
Calr3,29.24738738,-0.441532775,0.18852273,-2.319046763,0.020392501,0.301754814
Vipr2,8.749236628,-0.441015584,0.192970159,-2.230855101,0.025690729,0.328119787
Jmjd4,538.495266,-0.44080611,0.103395035,-4.252281046,2.12E-05,0.00837764
9530018F02Rik,21.4912472,-0.440664647,0.195237982,-2.175057102,0.029625838,0.34379923
Fam69c,143.5692948,-0.440590863,0.180834056,-2.375739812,0.017513808,0.284435731
Slitrk6,10.79247043,-0.439516889,0.19588205,-2.189699069,0.028546069,0.338149441
Pcdhac1,35.60893507,-0.439214683,0.192961435,-2.279412902,0.022642532,0.310683773
Gm14276,15.40798628,-0.439003554,0.193939571,-2.177318316,0.029456826,0.342744107
Vcl,268.3052389,-0.438463553,0.132582014,-3.308260845,0.000938773,0.079643736
Prkd3,509.1666127,-0.438404721,0.170239917,-2.51001224,0.012072698,0.246221741
Agtr1b,1.662892344,-0.4382333,0.131465236,-3.352611516,0.00080053,NA
Gm44033,7.178402326,-0.437967431,0.18731568,-2.295704328,0.021692793,0.308019688
Stard9,239.3727736,-0.437800623,0.152153009,-2.857798537,0.004265911,0.159539543
Ccr10,10.06396709,-0.437293226,0.194751123,-2.164493642,0.030426484,0.346818147
Gm10257,7.593818444,-0.43721803,0.185063906,-2.331646701,0.019719285,0.296985089
Igfbp5,4013.836841,-0.436412709,0.134503356,-3.232188959,0.001228458,0.091574086
Rab43,26.33443513,-0.436376336,0.18416513,-2.325760983,0.020031305,0.298540762
Mill2,44.69514124,-0.436332442,0.191690938,-2.187397164,0.028713543,0.338557566
Lama2,253.5729493,-0.436322278,0.172578345,-2.475482004,0.013305647,0.255170508
Sash1,2335.096823,-0.436227832,0.164260906,-2.539495392,0.011101251,0.236862136
Tnfrsf18,25.3719633,-0.436010114,0.19229363,-2.268197836,0.023317151,0.315041555
AC165271.1,73.51990808,-0.435983882,0.179439645,-2.479864469,0.013143233,0.254638329
Kif24,17.2235793,-0.435910208,0.195207787,-2.17048053,0.029970462,0.345154332
Cdon,194.7725855,-0.435783293,0.140495445,-3.104378178,0.001906794,0.111142069
Bmp5,10.27042119,-0.435212431,0.188970595,-2.265869143,0.023459396,0.316391072
Hint3,206.1984404,-0.435140849,0.162201613,-2.605214907,0.009181665,0.21578374
Gm2449,10.41330101,-0.434642003,0.189703471,-2.247965804,0.024578371,0.322860247
Crispld2,51.16058806,-0.434612902,0.188821886,-2.30389264,0.021228671,0.306242917
Chd7,367.090483,-0.434143666,0.12758576,-3.390450324,0.000697779,0.066125694
1700109K24Rik,16.34693994,-0.434087009,0.19595817,-2.175415018,0.02959903,0.343765528
Cct6b,3.316455334,-0.433778509,0.156473544,-2.668019402,0.007629985,NA
Gm37132,4.594144674,-0.433541455,0.166874152,-2.594933516,0.009460922,NA
Traf3ip2,99.7732434,-0.433037527,0.153453261,-2.789574284,0.005277739,0.175753634
Gm5182,178.4105664,-0.432946903,0.130651323,-3.252836099,0.001142594,0.087743325
Plxnb1,3190.801886,-0.432853492,0.183798372,-2.287068346,0.022191834,0.308950528
Gm10651,29.40253758,-0.43256486,0.185033752,-2.325505677,0.020044937,0.298540762
H2-Q1,11.0526121,-0.432555138,0.182652384,-2.346496507,0.018950844,0.291813512
Il15,11.9958391,-0.432424864,0.193322275,-2.19759888,0.027977703,0.336471667
Zfhx3,80.65959289,-0.432255989,0.173242584,-2.421553665,0.015454319,0.271901209
Thbs2,96.14199148,-0.431448903,0.168414632,-2.509115706,0.012103383,0.246438714
Slc38a11,17.17656351,-0.431373916,0.195062343,-2.230099934,0.025740809,0.328119787
Unc13c,819.1557603,-0.431325174,0.194670078,-2.156637493,0.031033921,0.349273742
Snord42b,13.72388275,-0.431052916,0.196087501,-2.137710732,0.032540228,0.35758485
Gm5086,15.0257336,-0.431028253,0.195639061,-2.175745802,0.029574273,0.343702057
Gm43622,14.45588834,-0.430757368,0.195532634,-2.151852383,0.031408983,0.351632402
Pla2g4a,58.55316158,-0.430749406,0.177363163,-2.41898175,0.015564021,0.272921849
Stk17b,108.3762363,-0.430578965,0.178214509,-2.348374305,0.018855562,0.291635675
Gm20342,39.12461024,-0.430526311,0.177882224,-2.415937042,0.015694775,0.273818387
Gprc5b,4675.283356,-0.430358525,0.137969287,-3.0776689,0.002086266,0.114312555
Abca9,136.9470032,-0.430107178,0.1645866,-2.608091583,0.009104859,0.215551759
Etaa1os,15.97156072,-0.429782965,0.192756833,-2.179985776,0.029258516,0.341368513
Gm15046,31.17463139,-0.429753207,0.195906452,-2.108801777,0.034961695,0.368887981
Gm47640,12.38236089,-0.429242968,0.195904206,-2.09530666,0.036143741,0.373513275
D030047H15Rik,43.68542829,-0.429135156,0.173085376,-2.502602799,0.012328382,0.249027719
Car13,38.13017074,-0.428954941,0.195861084,-2.138486965,0.032477241,0.35716946
Ttbk1,4330.491722,-0.428921583,0.177559293,-2.349494153,0.018798939,0.291635675
Gm48239,30.54610693,-0.42858069,0.184793106,-2.301417089,0.021368067,0.306763481
Gm26407,5.192606301,-0.428464289,0.168127864,-2.519812537,0.011741735,0.242962544
Xlr3b,31.60120547,-0.428105773,0.155030582,-2.800489987,0.005102509,0.17315486
Gm47798,12.4809891,-0.427976984,0.196138666,-2.157270146,0.030984622,0.349273742
Farp1,1470.277568,-0.427864656,0.168321375,-2.515939326,0.011871562,0.243948956
Prom1,219.4484334,-0.4273758,0.161087977,-2.624668724,0.008673331,0.211387225
Gm12462,7.563072895,-0.426640555,0.191530623,-2.201244845,0.027718695,0.335200238
Neu3,44.95897039,-0.426559845,0.176506571,-2.354188616,0.018563189,0.290616677
Serpinf1,195.8440684,-0.426554994,0.150619742,-2.812403215,0.004917282,0.17010931
Nfkb2,60.25825033,-0.426494809,0.179438233,-2.368929611,0.017839648,0.286472666
Itih3,473.7539948,-0.426387875,0.174720629,-2.430408014,0.015081834,0.268773454
Gm43231,7.513448122,-0.42622,0.182171302,-2.327741134,0.019925854,0.297689614
Acta2,126.9247131,-0.426117955,0.173688118,-2.383377049,0.017154614,0.28205245
Ciita,20.09683118,-0.424712683,0.19589541,-2.138799062,0.032451945,0.357111711
Olfr1372-ps1,12.78909573,-0.424653697,0.194767322,-2.120670011,0.033949582,0.365245019
Stard8,202.6830577,-0.424464196,0.129329451,-3.266765913,0.001087836,0.086755932
Pla2g4e,60.46427984,-0.424178114,0.185403179,-2.327588295,0.019933976,0.297689614
Gm13322,7.276653766,-0.424124461,0.181899725,-2.293900482,0.021796216,0.308436362
Wnt6,17.80691167,-0.424049195,0.196019254,-2.129707597,0.033195761,0.360300122
Gm14419,24.45990352,-0.423766248,0.183258668,-2.343188939,0.019119698,0.292181186
Clec10a,7.716732823,-0.423555526,0.176369377,-2.387457878,0.016965347,0.281428881
Gm14418,60.0608271,-0.422982795,0.193014465,-2.140583077,0.032307675,0.355963842
Nhlh1,16.76970914,-0.422256531,0.195941911,-2.227191207,0.025934498,0.328626606
St8sia2,67.5033435,-0.422247553,0.166086365,-2.516465155,0.011853862,0.243866521
Ptprb,656.4891015,-0.422016085,0.176499917,-2.352031085,0.018671215,0.291157468
Gm10557,87.64776338,-0.421751472,0.139222216,-3.000415252,0.002696118,0.128971552
Dbp,1041.976654,-0.421750866,0.159505953,-2.762401987,0.005737779,0.182543328
Rps15a-ps6,24.83069395,-0.421457382,0.19028394,-2.190230817,0.028507501,0.337982819
Ptpn13,352.9241429,-0.421232599,0.176651805,-2.312226755,0.020765191,0.303488627
Gm38214,14.39867853,-0.421216046,0.195997035,-2.133662709,0.032870401,0.359055217
Gm9392,58.96533599,-0.420950942,0.182330918,-2.264024559,0.023572604,0.316567746
Rad18,86.31547556,-0.420862482,0.138649982,-3.067588067,0.002157939,0.115213016
Lrp4,1145.83244,-0.420683428,0.185779095,-2.194897713,0.028170936,0.336903665
Alpk1,102.5548872,-0.420530854,0.178762293,-2.345508246,0.019001158,0.291922545
Lrrc75b,442.7605791,-0.420117631,0.174748389,-2.347368292,0.018906556,0.291635675
Itpr1,9564.611248,-0.420097299,0.173265912,-2.385730043,0.017045258,0.281904865
M5C1000I18Rik,97.82155076,-0.419707652,0.144491416,-2.905497926,0.003666693,0.149035818
Col11a2,512.7366772,-0.419636684,0.140004056,-2.981409214,0.002869251,0.132498801
Gm22009,20.21785759,-0.41946901,0.185700797,-2.196698557,0.028041982,0.336471667
Peli2,671.5585393,-0.419378533,0.164700797,-2.500656917,0.01239632,0.249116302
Cngb1,15.0952221,-0.419260205,0.193625063,-2.107900966,0.035039557,0.368887981
Csgalnact1,277.3837217,-0.4190797,0.142255602,-2.908111192,0.00363619,0.148786439
Fmnl3,221.3509392,-0.419021085,0.150367605,-2.754044027,0.005886385,0.184528886
Notch2,673.6273636,-0.418601853,0.155475833,-2.658908176,0.007839433,0.201484262
Cbfa2t2-ps1,31.46323897,-0.418024865,0.186474974,-2.223153117,0.026205477,0.329422037
Olfr287,115.7205922,-0.417873262,0.195656174,-2.092585014,0.036386215,0.374066252
Gm37416,14.81779103,-0.416870212,0.195328913,-2.112582563,0.034636512,0.367749765
Pitpnm3,1413.753292,-0.416605147,0.177902371,-2.316268648,0.020543605,0.303056874
Kbtbd8,106.3991993,-0.41622597,0.153872907,-2.690647666,0.007131347,0.19776403
Steap3,153.6819616,-0.416139676,0.161462249,-2.564570473,0.01033036,0.230057114
Omd,15.33122865,-0.415793737,0.191702364,-2.06557983,0.038868171,0.383355143
Gm4617,46.47206656,-0.41543461,0.174067375,-2.384118992,0.017120066,0.28205245
Med13l,1999.669863,-0.414979443,0.125164527,-3.305952075,0.000946543,0.079922302
Gm10263,26.35835227,-0.414157596,0.190924586,-2.136413062,0.03264576,0.358359129
Gm12993,20.84551121,-0.413729704,0.194433556,-2.110371076,0.034826406,0.368887981
Frs2,1369.327542,-0.413249301,0.149573801,-2.714366708,0.006640262,0.192583711
9130019P16Rik,11.09918913,-0.413230138,0.195669537,-2.061425023,0.03926251,0.384249939
Gm20646,107.9884757,-0.412870246,0.174433956,-2.315301886,0.020596417,0.303078809
Gm42659,2.288495252,-0.412431302,0.130946801,-3.422304956,0.000620926,NA
Unc45b,17.11307864,-0.411972191,0.19572277,-2.028485148,0.042510758,0.393235544
Pcsk6,564.8456744,-0.411957922,0.158220592,-2.562987689,0.010377573,0.230551532
Slc13a5,144.6012769,-0.411515698,0.176657306,-2.313777747,0.020679917,0.303443714
Prkd1,285.8515606,-0.411507645,0.147697991,-2.780328485,0.005430394,0.177447566
Syde2,86.58188087,-0.411471108,0.134519481,-3.035586149,0.002400686,0.122201792
Zfp862-ps,176.5580319,-0.411375966,0.118789269,-3.464729312,0.000530765,0.054977423
Emid1,60.60848831,-0.411340992,0.157875069,-2.604311679,0.0092059,0.21578374
Pik3c2a,343.442161,-0.411290959,0.131452701,-3.071950578,0.002126649,0.114312555
Gm7334,6.489662873,-0.411055245,0.18955886,-2.146235416,0.031854201,0.353738406
Prox2,33.42330156,-0.410298084,0.184488936,-2.150486742,0.031516734,0.352221748
Apcdd1,488.2042402,-0.409459507,0.110236554,-3.72115199,0.000198316,0.031267242
Gm9845,8.455627842,-0.409040617,0.173509362,-2.315877325,0.020564968,0.303056874
Isoc1,431.8430018,-0.409040511,0.138239149,-2.909088162,0.003624846,0.148786439
Gm5577,41.75080423,-0.409002552,0.164129973,-2.51260461,0.011984357,0.244912253
1700025G04Rik,2032.805043,-0.408958003,0.139116161,-2.916354393,0.00354148,0.148786439
Rnf213,201.2036582,-0.408331898,0.188000684,-2.171372023,0.029903062,0.344823917
Fat2,13.12357246,-0.40719996,0.179175207,-2.272208923,0.023073895,0.3128497
Gm12963,9.425444374,-0.407030642,0.193252368,-2.054906234,0.039888062,0.386228544
Abcd1,181.9977747,-0.406871767,0.120532767,-3.384191206,0.000713883,0.066939653
Nwd1,2894.959158,-0.406597014,0.190009557,-2.065432905,0.038882058,0.383355143
Sox4,258.8155836,-0.406596466,0.142434568,-2.7721354,0.005568987,0.179235537
Kat6a,1042.823368,-0.406548433,0.085026573,-4.775587461,1.79E-06,0.001520158
Dock8,105.6021484,-0.40589959,0.171029547,-2.319674076,0.020358515,0.301502334
Apc,4833.529846,-0.405677286,0.166690993,-2.37985281,0.017319555,0.283068601
Ebf3,33.02800487,-0.405675292,0.195877391,-1.916310917,0.055325532,0.432695207
Il17rb,25.46526157,-0.405109856,0.186385837,-2.155317971,0.03113696,0.349991223
Fads6,485.6881752,-0.404726144,0.100177819,-4.038092162,5.39E-05,0.013167081
Plpp3,6786.43661,-0.404418906,0.173740441,-2.274628538,0.022928223,0.312653735
Slc25a47,55.50452703,-0.404291789,0.172091225,-2.325152674,0.020063798,0.298540762
C1qtnf1,23.82275648,-0.404205593,0.193079386,-2.056061316,0.039776606,0.38603445
Gm30177,26.93283368,-0.403320908,0.189213133,-2.170088973,0.030000106,0.345260195
Fam181a,34.13256538,-0.402829638,0.194049521,-1.960986723,0.049880572,0.417217026
2410080I02Rik,17.72508105,-0.402685903,0.195984888,-2.02628711,0.042735371,0.394092923
4930405A21Rik,4.77548058,-0.402563159,0.173707272,-2.289295251,0.022062203,NA
D430018E03Rik,4.551369066,-0.402430231,0.176760259,-2.217992866,0.026555319,NA
Slc1a2,75617.22405,-0.402416627,0.191101446,-2.021530262,0.043224903,0.395702118
Mir7220,9.470524845,-0.40144877,0.194075261,-2.063205326,0.039093124,0.383870302
Mfsd4a,685.6322594,-0.401415558,0.110209447,-3.652550693,0.000259648,0.036424366
Gins3,30.02912889,-0.40140666,0.175388616,-2.285603709,0.022277453,0.308950528
Gm37305,113.5841819,-0.401314007,0.13836054,-2.862646756,0.004201187,0.158824305
Gm38057,8.151235056,-0.40124287,0.1888966,-2.108917715,0.034951685,0.368887981
Garem2,406.9974428,-0.401199805,0.177691084,-2.231724338,0.025633188,0.328119787
Ephb4,124.4428032,-0.400568301,0.177058356,-2.229274299,0.02579566,0.328119787
Sh3pxd2a,1265.470393,-0.400280617,0.107759102,-3.698277774,0.000217067,0.032227255
Iqsec3,7381.319713,-0.400193787,0.190778252,-2.014641132,0.043942264,0.398409865
Lcor,94.535236,-0.400142092,0.148937595,-2.698186328,0.006971841,0.195613626
Cemip,326.9144098,-0.40009134,0.155121934,-2.601827327,0.009272853,0.216007218
Nav2,842.5399151,-0.399713715,0.107555841,-3.715092071,0.00020313,0.031469209
2900055J20Rik,32.52287394,-0.399425347,0.193643945,-2.086526486,0.036930959,0.375978262
Camp,7.36824316,-0.399305707,0.161272091,-2.805371055,0.005025869,0.17219399
Gm21112,4.8327423,-0.399004296,0.172046969,-2.28160348,0.022512761,NA
Gm5860,5.287870478,-0.398940427,0.170736341,-2.341893643,0.019186181,0.292654974
Mpzl2,7.018985891,-0.398618166,0.180328126,-2.161102181,0.030687447,0.348027535
Gm24494,3.794820114,-0.398162323,0.166822082,-2.356589922,0.018443602,NA
BC043934,10.07132222,-0.398077506,0.190501822,-2.051620883,0.040206521,0.387199664
Naalad2,23.70587058,-0.397719083,0.189178303,-2.073941154,0.038084776,0.380210071
Cped1,58.13837097,-0.397706462,0.195707402,-1.997565507,0.045763786,0.403209674
Gm30906,3.322133401,-0.39769515,0.163564039,-2.287708458,0.022154505,NA
Adgrl3,960.1980326,-0.397275127,0.106778599,-3.710536254,0.000206821,0.031486768
Gm14308,5.997217304,-0.397188522,0.178898746,-2.182452701,0.029076138,0.340578884
3222401L13Rik,30.09976603,-0.397114133,0.194041285,-1.981465038,0.047539146,0.409666555
Wnt9a,157.178247,-0.396754793,0.185073725,-2.16787671,0.030168068,0.345495321
Six1,6.465435978,-0.396623003,0.168905686,-2.306069696,0.021106738,0.305721665
Pcdhgb4,64.32867666,-0.396203716,0.180053348,-2.125511473,0.033543958,0.362853158
Gm38394,44.52928757,-0.395914484,0.178661138,-2.20088037,0.027744494,0.335200238
Gm26777,50.02722086,-0.395795066,0.177822739,-2.204432978,0.027493909,0.334082263
Slc6a6,1634.080561,-0.395702329,0.111571395,-3.570065338,0.000356892,0.045743823
Gm16551,8.628071904,-0.395674665,0.183553077,-2.107730623,0.035054297,0.368887981
Pcdhb2,43.32857026,-0.395438903,0.19265196,-2.097691505,0.035932406,0.372843181
Sfrp4,33.51670205,-0.395003872,0.190547224,-1.959817283,0.05001715,0.417346557
Cyp2f2,4.677171591,-0.394946772,0.160853907,-2.394898245,0.016624978,NA
